店铺名称,类别,评分,所属片区,纬度,经度,详细地址,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜
遵义羊肉粉,牛肉粉,4.4,中心商业区,32.127304,112.763114,枣阳市北城广深街,9.5元羊肉粉;9.5代10元;,,15926890637,439,,
吉阳酒店,川菜,4.8,胜利街,32.004595,112.154679,襄城区环城路24号（近湖北机动通信局）,95代100元;,周一至周日 07:30-22:00,0710-3557733,438,,"大虾,凉菜,荆沙甲鱼,刺身三文鱼,杂粮炖排骨,蒜茸日月贝,香煎臭鲢鱼,泡椒烧牛蛙,农家烧仔鸡,深井烧鹅仔,芹菜炒牛肉丝,干锅豆油结,菠萝南瓜蜜,大碗藕,水果拼盘,姜辣长豆角,南瓜窝窝头,拌海蜇头,青瓜拌雪梨,凤尾西芹,凉拌万年青,清炒时蔬"
酷咖,咖啡厅,4.2,老河口,32.385024,111.668692,老河口市牌坊街3号,9.5折（买单立享）;单人餐29元，双人餐59元，4人餐109元;85代100元;,,0710-8777090,438,酷咖位于老河口市 ，书籍是智慧的沉淀，咖啡是优雅的凝聚。端上一杯美妙洋溢的咖啡，品味那苦中带甜的真味。辅以一本好书、一份心境，享受的快乐难以言喻。在都市匆忙的时光里，跳出俗世与人群外，低头细读，抬头见阳光，这才是自由的味道。,"精致厚格华夫,卡布奇诺"
快乐柠檬(时代天街店),奶茶/果汁,3.9,时代天街,32.10045,112.194455,襄州区钻石大道时代天街商业广场3楼,每满20减3，每满20减3（买单立享）;9.9元三选一饮品;,周一至周日 09:30-22:00,18727000067,438,,
黑龙茶,饮品店,5,万达,32.063783,112.133861,樊城区长虹北路金街,6.9元单人超值饮品方案，7.8元美味超值奶茶，10.8元单人超值套餐4选1;,,18162364798,437,,
royaltea皇茶,奶茶/果汁,5,民发世界城,32.075753,112.180553,襄州区航空路与新西湾路交叉口民发广场负一楼永辉超市旁（民发广场1号门旁）,7.9元7.9元超暖奶茶，12.9元3选1，13.9元royaltea皇茶饮品3选1;14.9代20元;,周一至周日 10:30-22:00,13995741845/15172667773,435,,
东方小厨,快餐,3.3,万达,32.069936,112.133498,樊城区长虹北路东方快捷酒店二楼,每满100减25（买单立享）;,周一至周日 11:00-14:00 17:00-22:00,0710-3812255,434,东方小厨位于长虹北路35号，地处万达商业圈，交通便利，环境优雅，处散发着浓郁的中国韵味。轻柔的乐曲，浓重的文化气息弥漫着整个茶楼。这里是亲朋好友聚会的好地方，让您享受全身心的休闲舒适,"蒙古酱牛肉煲仔,葱爆羊肉煲仔,红烧鱼块煲仔,青椒猪肝煲仔,泡椒鸡杂煲仔,鱼香茄子煲仔,开心果,水果沙拉,鲜榨果汁,风味酱烧鱼头王,秘制臭江鲢,蒜香金针菇,酱汁炒花饭,香辣鲫鱼,老母鸡炖水饺,土豆烧仔公鸡,土豆烧鸡公仔"
鲍汁花甲(红光路店),米粉,4.5,华洋堂,32.057522,112.162913,樊城区红光路夏家台居委会旁,14.8元鲍汁花甲，24.8元鲍汁基围虾，24.8元鲍汁海蟹;,周一至周日 10:30-17:00,15072291105,432,,
台湾西饼屋,甜点饮品,3.8,檀溪路,32.004002,112.101014,襄城区宝通路与轴承长路交叉口西南角（万山轴承厂商业街1路）,56元蛋糕2选1，8英寸蛋糕66元，10英寸蛋糕76元，创意蛋糕（布朗熊可妮兔、小猪佩琪、爱莎公主、裸蛋糕）89元，12英寸蛋糕109元起，12英寸蛋糕109元起，麻将蛋糕128元，6寸+8寸双层特色蛋糕(双层皇冠、双层爱莎公主、双层芭比娃娃)129元，12英寸双层蛋糕159元，14英寸蛋糕199元起，14英寸蛋糕199元起，16英寸三层蛋糕259元，花样年华359元;,周一至周日 08:00-21:00,13635780138,427,,"蛋糕,漂亮,小点心"
骏德酒膳,西餐,5,檀溪路,32.009379,112.127014,襄城区檀溪中路檀园商铺,单人餐98元，双人餐198元起;,周一至周日 午市 11:30-14:00 晚市 17:30-21:00,0710-3536077,426,,"烤虾,冷菜,加斯顿赤霞珠红葡萄酒,鸡排,南瓜汤,菲力牛排,意大利面,龙利鱼,开胃菜,开背虾,乌鸡松露清汤,意面,牛排"
酸奶家族(石花店),饮品店,5,谷城县,32.280245,111.468963,谷城县石花镇武当路2号（神路商场一楼）,4.9元非常悦活酸奶，10.8元手工炒酸奶，10.9元鸡排套餐，12.8元鸡蛋仔，16.9元鸡翅包饭;,周一至周日 08:00-24:00,17771130696,425,,"酸辣粉,手工酸奶,香辣鸡腿堡,酸奶水果捞,柠檬汁（大）,鸡翅包饭,原味奶茶（大）,柳橙汁（大）,酸梅汁（大）,大鸡排,草莓甜心,芒果多多,蓝莓女王,大鸡排汉堡,自制酸奶"
张记火焰鸡,火锅,4.2,襄州,32.084651,112.206515,襄州区航空路长安市场内（中国电信对面）,2-3人餐68元，4-6人餐76元;,周一至周日 晚市 16:00-20:30,15971000121,425,,"秘制火焰鸡,鸡肉,锅盔,锅,火焰鸡,独一味火焰鸡,农家小炒肉,撒尿牛肉丸,基围虾,牛肉卷,炒米饭"
尚宴御品,湖北菜,4.3,檀溪路,32.008252,112.129335,襄城区虎头山路7号天美乐商务酒店,4人餐99元，6-8人餐188元，8-10人餐399元;,周一至周日 10:00-21:00,0710-3548888,423,,"牛三鲜火锅,锅贴馍,干锅有机花菜,鱼头炖鱼饺火锅,糖醋排骨,豆干炒肉,开胃汤"
重庆吃货火锅,火锅,4.3,华洋堂,32.055506,112.165579,樊城区红光路22号,2-3人餐88元，2-3人餐99元，4-5人餐126元，4-5人餐139元，6-8人餐178元，6-8人餐188元;,周一至周日 11:00-14:00 17:00-22:00  非营业时段 2018-02-15至2018-02-22 全天,13581422225,424,,"冰激凌,味碟,银耳汤,凉菜,黄豆,萝卜丝,凉拌黄瓜,芋头玉米,蟹棒,鱼丸,涮锅,鸳鸯锅,肉卷,红薯,糯玉米,麻辣凉粉,西瓜冰淇淋"
外婆豆花(时代天街店),豆腐花,5,时代天街,32.100458,112.194379,襄州区钻石大道89号时代天街B区4楼4039兰枫美食广场,5.8元饮品系列，20.6元滑嫩仙草双人套餐，20.8元手工芋圆双人套餐;9代10元;,,18120265544,421,,
有田面包(家乐福店),蛋糕,4.9,家乐福,32.062266,112.148189,樊城区春园路家乐福超市入口一楼,22.9代30元;,周一至周日 08:30-22:00,0710-3818337,417,,
蜀味串串香,串串香,5,大桥路,32.382609,111.678293,老河口市中山路移动大厅北50米川古香烤鸭傍边巷子口（中山路康泰大药房傍巷子口）,69元美味串串，118元美味串串;,周一至周日 11:00-14:00 17:00-22:00,18171591737,414,,"牛羊肉,牛肉卷,鸳鸯锅,清汤锅"
龙门花甲(时代天街店),海鲜,5,时代天街,32.100619,112.194383,襄州区时代天街4楼蒸美味旁边,单人餐12.9元起;,周一至周日 09:30-21:30  非营业时段 2018-02-14至2018-02-21 全天,18162360116,414,,
玫瑰海接待中心,川菜,4.4,枣阳,32.122036,112.817112,枣阳市襄阳东路玫瑰海景区内,6-8人餐328元，10-12人餐528元，14-16人餐798元;,周一至周日 10:00-20:30,0710-6689999,413,,"毛血旺,乳瓜蘸酱,1,美团套餐，很实在"
食荟楼,湖北菜,3.8,鼓楼,32.013205,112.148547,襄城区西门桥内环路,8.5折（买单立享）;3-4人餐88元，3-4人餐108元，4-5人餐128元，8-10人餐198元，10-12人餐268元，10-15人餐398元;80代100元;,周一至周日 11:00-14:00 17:00-22:00,15997278831,413,,"牛肉煲,土鸡甲鱼锅,钙王手抓骨,铁板三鲜鱿鱼,清炒竹叶菜,小白菜炒豆筋,米饭,干锅鹅翅,干锅鸡,小炒牛肉,豇豆烧茄子,鸡子火锅,大杂烩,水煮三鲜,武昌鱼,时蔬,西红柿炒鸡蛋,老干妈炒粉条,紫菜汤,锅巴脆骨,开胃汤,长寿面,地瓜丸,蒸鸡蛋,虾"
茶公子与茶女仕,甜点饮品,3.8,万达,32.0614,112.132897,樊城区万达2楼,每满30减3（买单立享）;9.9元奶茶，11.9元水果茶，20元双人炒酸奶，25元奶茶饮品一份;,周一至周日 10:00-22:00,15872335547,409,,
一品食府,湖北菜,4.9,万达,32.06176,112.129832,樊城区万达西路万达广场13号楼底商13-123号（新花都北10米）,6人餐199元，8-10人餐399元，12-14人餐599元;88代100元;,周一至周日 午市 10:00-14:30 晚市 16:30-23:30,0710-3225287/13871696291,408,,"长寿面,荆沙财鱼,保康土豆煨牛腩,一品卤水鸡,湘味草原羊"
雁留山牛肉(立业路店),小吃快餐,4.3,樊城区,32.04643,112.13954,樊城区立业路米公派出所旁,12.8元五香牛肉;45代50元;,,15872228293,408,,"牛肉,五香牛肉,牛板筋,鲜牛肉"
木马音乐餐厅,湖北菜,4.4,二汽,32.11381,112.196184,襄州区东风汽车大道鼎府小区11栋1层002号,2-3人餐58元，2-3人餐70元，4人餐128元，4-6人餐138元，6-8人餐218元，8-10人餐368元;50代100元，79代100元;,周一至周日 09:30-14:00 16:30-21:30,0710-3616061,411,,
烤尚宫烤肉水晶火锅自助餐厅,烤肉自助,3.8,华洋堂,32.05088,112.15758,樊城区长征路140号华洋堂城市广场6楼,9折（买单立享）;单人午餐48元，单人晚餐58元，2-3人餐78元，双人餐88元;,周一至周日 11:00-14:00 17:00-21:30,0710-3150686/18071771985,407,,
麦加美(太平店镇店),快餐,4.3,樊城区,32.133615,111.814157,樊城区太平镇化纤西路170号（光明眼镜隔壁）,14.9元汉堡单人套餐，19.8元汉堡双人餐;25代30元;,周一至周日 09:00-23:00,0710-2123538,406,,"汉堡,牛肉堡,香辣鸡腿堡,薯条,可乐"
郭场鸡,川菜,5,胜利街,31.997244,112.16756,襄城区庞公街道胜利街185号（胜利街榕庭迎宾馆对面）,每满100减10（买单立享）;双人餐68元，2-3人餐68元，3-4人餐88元，3-5人餐88元，4-6人餐158元，6-8人餐178元;88代100元;,周一至周日 10:00-22:00,15872210339,403,,"莲藕,炒鸡,鸡子火锅,鸡血，鸡杂，公鸡蛋,郭场鸡,牛肉火锅,猪尾巴火锅,排骨火锅,鸭掌火锅"
千橙Cake,甜点饮品,4.9,人民广场,32.038263,112.153512,樊城区解放大道18号101室（襄阳新天地对面人防大厦旁）,8英寸蛋糕98元起，水果芭蕾蒸蛋糕138元，唯爱蒸蛋糕178元，魅丽时刻蒸蛋糕188元，母爱蒸蛋糕188元，188元蛋糕3选1;,,18727076171,402,,"香约草莓蒸蛋糕,芒果香蕉,小点心,蛋糕坯子,水果蛋糕,芒果蛋糕,蔓越莓,新鲜草莓"
豪大大香鸡排,小吃快餐,4,鼓楼,32.019789,112.158324,襄城区慧安巷与东街交叉口，东街北（襄阳四中斜对面）,10.9元单人精致餐;,,18271223766,399,,豪大大香鸡排
红色巴士茶饮,奶茶/果汁,4.8,大桥路,32.383764,111.67358,老河口市东启街学府路交叉路口（霄张花甲旁）,7.9元卤肉卷套餐;,周一至周日 09:00-20:30,18154358823,397,,"卤肉卷,原味奶茶,鸡肉卷,五谷杂粮,冰淇淋,五谷奶茶,现磨豆浆,小黄瓜"
悸动烧仙草(万象城店),奶茶/果汁,4.1,万象城,32.121219,112.760467,枣阳市光武路万象城D区1楼101号,单人餐8元起;,周一至周日 08:30-22:00,15072222384,397,,
可c可d果蔬氧吧,奶茶/果汁,3.8,时代天街,32.100569,112.194378,襄州区钻石大道时代天街2楼221,6.9元鲜榨汁，9.9元菠萝西瓜汁;,,13317534765,395,,
周记烤鸭脖(长虹路民发广场店),卤味,4.3,沃尔玛,32.039375,112.135746,樊城区长虹路民发商业广场四层,12.5元乐享套餐，18.8元美味单人餐;,周五至周日 09:00-21:30  周一至周四 09:00-21:00,18871755409,394,,
金蔓谷茶吧,茶馆,5,万达,32.060605,112.130833,樊城区体育馆北路诸葛亮广场西,98元金蔓谷茶吧    功夫茶套餐，118元金蔓谷茶吧    功夫茶套餐，126元煮着喝的养生茶（二选一）;,,18071773126,394,,
银都食尚坊,私房菜,5,汽车站,32.128742,112.749341,枣阳市前进路与上海路交汇处东北角（北城派出所）,8-10人餐328元，12-14人餐488元;,,0710-6517777,393,银都.食尚坊酒店（宴席专家）是以n经济·商务·餐饮一体的酒店。总经营面积为3000多平方米，其中包括豪华多功能宴会厅二个，包间十余间，同时可容纳1000人进餐。酒店总投资400多万全面升级装修以崭新的面貌呈现给消费者，以高享受，高质量，低消费为经营思想，成为婚庆宴、家庭宴、商务宴之首，为广大消费者提供亲人式服务。,"川味干锅鸡,红烧鱼块,私房牛肚,油面肉丝,清炒时蔬,皮蛋拌豆腐"
花食间潮汕牛肉火锅,牛肉火锅,5,樊城区,32.068012,112.122161,樊城区中原西路交叉口瑞城国际三号楼内,双人餐68元，3-4人餐158元，6-8人餐238元;50代100元，88代100元;,周一至周日 午市 11:00-14:30 晚市 16:30-21:30,13317550600,396,,
乐口福蛋糕店,蛋糕,4.8,襄州,32.083657,112.197882,襄州区张湾卫校旁（八一路小学斜对面）,加厚6英寸欧式水果夹心30元，加厚8英寸欧式水果夹心42元，10英寸蛋糕62元起，小天使蛋糕68元，加厚10英寸水果夹心巧克力76元，加厚12英寸水果夹心巧克力蛋糕96元，14英寸蛋糕138元起，16英寸蛋糕158元起，欧式水果夹心巧克力花树蛋糕228元，14英寸6层塔架欧式水果夹心蛋糕256元，六层花树水果夹心蛋糕328元，加厚16英寸6层塔架欧式水果夹心蛋糕338元，加厚18英寸8层塔架欧式水...;,周一至周日 10:00-22:00,0710-2822039/13339801496,387,乐口福蛋糕位于襄州区张湾卫校对面，是一家开了十多年的老店，我们以优质的产品和热情的服务欢迎每位消费者的到来！,"大蛋糕,6英寸欧式水果夹心"
馋味鸭(铁路大院店),快餐,4.2,火车站,32.055836,112.149048,樊城区铁路大院（工商银行对面巷子里20米处）,每满20减2.1（买单立享）;19.8元馋味鸭;17.9代20元;,周一至周日 08:30-19:30,15897977535,386,馋味鸭，烤鸭肉质鲜嫩，气味芬香，宜于消化，营养丰富。欢迎大家前来品尝,"馋味鸭,手撕烤板鸭,脆皮鸭,手撕鸡,手撕鸭"
鲨鱼吃面(襄州民发广场店),面条,3.6,民发世界城,32.074381,112.179583,襄州区航空路民发广场星街25-104商铺,13.9元花甲主食，19.8元单人主食套餐，39.9元双人套餐;,,13508666261,386,,
today今天,西餐,3.4,时代天街,32.099571,112.193189,襄州区钻石大道时代天街1楼,15.8元美味套餐，38元美味套餐，42元美味套餐;,非营业时段 2018-02-15至2018-02-17 全天,0710-3327517,385,,
7-fruit七果鲜榨(民发店),奶茶/果汁,4.6,襄州区,32.075713,112.180652,襄州区航空路民发广场四楼（浪小馆对面）,9.9元雪梨汁，9.9元雪梨+西瓜汁，13.9元雪梨汁;,周一至周日 09:30-22:00,18650730011,382,,
梦沁园蛋糕,蛋糕,5,樊城区,32.099224,112.137977,樊城区团山镇商业街（团山大道交口东50米路北）,2.9元奶油蛋糕，5英寸水果蛋糕23.1元，8英寸蛋糕56元起，58元蛋糕2选1，创意水果蛋糕78元，幸福圆圆83元，红丝绒裸蛋糕98元，12英寸蛋糕115元起，12+10+8寸自行车水果蛋糕260元;,周一至周日 07:00-21:00,13597494558,381,梦沁园西饼秉承“恪守承诺、卓越服务、诚信合作、共创辉煌”的经营理念，让客户尽情享受绿色健康生活新食尚，以质量和诚信赢得了广大客户的信任和青睐。,创意蛋糕
派乐汉堡(谷城店),汉堡,4.7,谷城县,32.258218,111.648959,谷城县粉水路桥头车站旁,16元单人汉堡套餐，18元汉堡鸡肉卷单人餐，19元奥尔良单人餐，21.8元单人餐，21.8元虾堡单人餐，33元双人套餐，45元2-3人套餐，83元家庭套餐;,周一至周日 08:00-24:00,18271252327,381,,"燕麦香脆鸡腿汉堡,上校鸡块,名称	单价/元	份数	单位	规格（选填）	菜品描述
燕麦香脆鸡腿汉堡,汉堡套餐,骨肉相连肉串,可乐,鸡肉汉堡,鸡腿堡"
悠来客舍,烧烤,3.9,鼓楼,32.019579,112.14966,襄城区北街第一个十字路口左转15米(昭明派出所大门口),3-4人餐99.8元;,周一至周日 10:00-21:00,3555898,381,,"肉串,宜城仔鸡,酒鬼碳烤肉,千页豆腐,五花肉,桂圆红枣粥,牛蛙,蛋炒饭,大杂烩,诸葛烤鱼,川香回锅肉,水果沙拉"
留香蛋糕,蛋糕,5,襄州区,32.17854,112.130391,襄州区伙牌镇郜马路卫生院斜对面,巧克力水果迷你蛋糕15.8元，留香蛋糕6英寸36.8元，8英寸蛋糕58元起，小猪佩奇蛋糕66元，巧克力水果夹心66元，燕麦脆蛋糕68元，芭比公主68元，蕾丝巧克力淡奶78元，10英寸蛋糕85元起，草莓果萃88元，数码照片蛋糕98元，多层裸蛋糕98元，玫瑰情侣蛋糕98元，留香蛋糕99.6元，12英寸蛋糕108元起，田园风情120元，留香蛋糕138元，14英寸蛋糕138.6元起，双层水果巧克力蛋糕15...;15.8代20元;,周一至周日 07:00-19:30,18671476039/13207244856,381,本店经营各式生日蛋糕，卡通，生肖属相，花卉，水果及巧克力欧式。,"8英寸蛋糕,水果奶油"
尤咪diy烘焙(张湾店),蛋糕,5,襄州区,32.09582,112.185312,襄州区张湾街办云湾社区金禾美食品加工厂北100米,28元蛋糕2选1，酸奶水果布丁35元，水果卷39元，水果盒66元，6英寸夹心蛋糕68元，78元蛋糕5选1，8英寸蛋糕79元起，88元蛋糕5选1，8英寸慕斯蛋糕99元，10英寸蛋糕108元起，8英寸水果裸蛋糕118元，118元蛋糕5选1，10英寸方形双层夹心蛋糕128元，9英寸蛋糕138元起，138元蛋糕5选1，138元蛋糕5选1，138元蛋糕15选1，139元蛋糕2选1，造型款蛋糕148元，12英...;,周一至周日 07:30-09:00,18827520091,380,,"水果蛋糕,什锦千层蛋糕,奶油蛋糕,美人鱼,巧克力,猕猴桃,酸奶水果布丁,吐司面包,奶油条"
美石记,快餐,4.5,万达,32.062779,112.13323,樊城区长虹北路万达广场4楼（金滏山旁）,单人餐21.9元，双人餐89.9元起;39.9代50元;,,13871679777,379,,
九鼎襄火锅(绿地缤纷城店),重庆火锅,3.9,绿地缤纷城,32.067456,112.110088,樊城区内环路与中原路交叉口绿地缤纷城4楼01号商铺,双人餐118元，3-4人餐148元，4-5人餐189元，3-4人餐268元;50代100元，85代100元;,周一至周日 11:00-22:30,13476407813,379,,
